date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:10:49	2559/2559	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:10:48%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fcivil-works%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embeda8cc.json	(from http://demo.acmethemes.com/construction-field-pro/civil-works/)
00:10:50	2688/2688	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:10:50%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fcivil-works%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embedea9f	(from http://demo.acmethemes.com/construction-field-pro/civil-works/)
00:10:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:10:51%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=91	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index5cfa.html	(from http://demo.acmethemes.com/construction-field-pro/electrical-systems/)
00:10:51	2586/2586	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:10:50%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Felectrical-systems%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed7ab1.json	(from http://demo.acmethemes.com/construction-field-pro/electrical-systems/)
00:10:52	2715/2715	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:10:51%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Felectrical-systems%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed21c1	(from http://demo.acmethemes.com/construction-field-pro/electrical-systems/)
00:10:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:10:52%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=82	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index287b.html	(from http://demo.acmethemes.com/construction-field-pro/general-contracting/)
00:10:53	2426/2426	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:10:52%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fgeneral-contracting%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed7e49.json	(from http://demo.acmethemes.com/construction-field-pro/general-contracting/)
00:10:54	2518/2518	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:10:53%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fgeneral-contracting%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed54c3	(from http://demo.acmethemes.com/construction-field-pro/general-contracting/)
00:11:00	188635/188635	---M--	200	added ('OK')	image/jpeg	etag:%222e0db-56a95c1004a84%22	http://demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/pexels-photo-914931.jpeg	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/pexels-photo-914931.jpg	(from http://demo.acmethemes.com/construction-field-pro/blog/)
00:11:07	343389/343389	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2253d5d-56a946a03ed17%22	http://demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/construction-workers-921224_1920.jpg	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/construction-workers-921224_1920.jpg	(from http://demo.acmethemes.com/construction-field-pro/)
00:11:09	256067/256067	---M--	200	added ('OK')	image/jpeg	etag:%223e843-56a95c16c2bc5%22	http://demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/pexels-photo-960761.jpeg	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/pexels-photo-960761.jpg	(from http://demo.acmethemes.com/construction-field-pro/blog/)
00:11:11	2544/2544	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:11:10%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fjhon-doe%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embedc00e.json	(from http://demo.acmethemes.com/construction-field-pro/jhon-doe/)
00:11:11	999497/999497	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22f4049-56a94a8d6b9ed%22	http://demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/light-house.jpg	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/light-house.jpg	(from http://demo.acmethemes.com/construction-field-pro/)
00:11:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:11:12%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=135	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index86fa.html	(from http://demo.acmethemes.com/construction-field-pro/jhon-doe/)
00:11:12	2673/2673	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:11:12%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fjhon-doe%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embedb4a4	(from http://demo.acmethemes.com/construction-field-pro/jhon-doe/)
00:11:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:11:13%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=139	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/indexb4d2.html	(from http://demo.acmethemes.com/construction-field-pro/laurel-lance/)
00:11:13	2564/2564	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:11:12%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Flaurel-lance%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed1f75.json	(from http://demo.acmethemes.com/construction-field-pro/laurel-lance/)
00:11:14	2693/2693	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:11:14%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Flaurel-lance%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed95b4	(from http://demo.acmethemes.com/construction-field-pro/laurel-lance/)
00:11:15	2394/2394	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:11:14%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fwhy-you-join%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed29f5.json	(from http://demo.acmethemes.com/construction-field-pro/why-you-join/)
00:11:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:11:15%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=142	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/indexee5b.html	(from http://demo.acmethemes.com/construction-field-pro/why-you-join/)
00:11:16	743817/743817	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%22b5989-56a94ca76f22e%22	http://demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/park-2693078_1920.jpg	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/park-2693078_1920.jpg	(from http://demo.acmethemes.com/construction-field-pro/)
00:11:16	2486/2486	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:11:16%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fwhy-you-join%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed4582	(from http://demo.acmethemes.com/construction-field-pro/why-you-join/)
00:11:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:11:16%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=144	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index421d.html	(from http://demo.acmethemes.com/construction-field-pro/give-back-to-community/)
00:11:17	2441/2441	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:11:16%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fgive-back-to-community%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed2c92.json	(from http://demo.acmethemes.com/construction-field-pro/give-back-to-community/)
00:11:17	2533/2533	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:11:17%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fgive-back-to-community%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed4171	(from http://demo.acmethemes.com/construction-field-pro/give-back-to-community/)
00:11:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:11:18%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=146	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/indexf488.html	(from http://demo.acmethemes.com/construction-field-pro/meet-professionals/)
00:11:18	2421/2421	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:11:17%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fmeet-professionals%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed9dc6.json	(from http://demo.acmethemes.com/construction-field-pro/meet-professionals/)
00:11:19	2513/2513	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:11:18%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fmeet-professionals%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed4301	(from http://demo.acmethemes.com/construction-field-pro/meet-professionals/)
00:11:20	5777/5777	---MC-	200	added ('OK')	application/rss+xml	etag:%22a3891d4a8f925d9bc7904a9dcb6311a8%22	http://demo.acmethemes.com/construction-field-pro/blog/category/blog/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/category/blog/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/category/blog/)
00:11:20	1692/1692	---MC-	200	added ('OK')	application/rss+xml	etag:%22a3891d4a8f925d9bc7904a9dcb6311a8%22	http://demo.acmethemes.com/construction-field-pro/blog/category/bridge/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/category/bridge/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/category/bridge/)
00:11:20	3276/3276	---MC-	200	added ('OK')	application/rss+xml	etag:%22a3891d4a8f925d9bc7904a9dcb6311a8%22	http://demo.acmethemes.com/construction-field-pro/blog/category/building/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/category/building/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/category/building/)
00:11:21	1670/1670	---MC-	200	added ('OK')	application/rss+xml	etag:%22a3891d4a8f925d9bc7904a9dcb6311a8%22	http://demo.acmethemes.com/construction-field-pro/blog/category/road/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/category/road/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/category/road/)
00:11:21	1672/1672	---MC-	200	added ('OK')	application/rss+xml	etag:%22a3891d4a8f925d9bc7904a9dcb6311a8%22	http://demo.acmethemes.com/construction-field-pro/blog/category/tunnel/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/category/tunnel/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/category/tunnel/)
00:11:22	1891/1891	---MC-	200	added ('OK')	application/rss+xml	etag:%22a3891d4a8f925d9bc7904a9dcb6311a8%22	http://demo.acmethemes.com/construction-field-pro/blog/category/uncategorized/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/category/uncategorized/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/category/uncategorized/)
00:11:22	404937/404937	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2262dc9-56a95c2147db8%22	http://demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/construction-site-build-construction-work-159306.jpeg	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/uploads/2018/04/construction-site-build-construction-work-159306.jpg	(from http://demo.acmethemes.com/construction-field-pro/)
00:11:23	2643/2643	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:11:22%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Findustrial-building%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed5297.json	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/industrial-building/)
00:11:23	855/855	---MC-	200	added ('OK')	application/rss+xml	etag:%22c8307ac703177b9f990a35928d225898%22	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/industrial-building/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/industrial-building/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/industrial-building/)
00:11:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:11:23%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=158	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index8af0.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/industrial-building/)
00:11:24	2764/2764	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:11:23%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Findustrial-building%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embeda942	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/industrial-building/)
00:11:25	2688/2688	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:11:24%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Fcaring-for-construction%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed7105.json	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/caring-for-construction/)
00:11:25	867/867	---MC-	200	added ('OK')	application/rss+xml	etag:%22c8307ac703177b9f990a35928d225898%22	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/caring-for-construction/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/caring-for-construction/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/caring-for-construction/)
00:11:26	11299/11299	---MC-	200	added ('OK')	application/rss+xml	etag:%22a3891d4a8f925d9bc7904a9dcb6311a8%22	http://demo.acmethemes.com/construction-field-pro/blog/author/constructionfieldpro/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/author/constructionfieldpro/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/author/constructionfieldpro/)
00:11:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:11:26%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=188	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index9e8b.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/caring-for-construction/)
00:11:26	468761/468761	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%2272719-56a96dc1bc780%22	http://demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/img/bobcat.jpg	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-content/themes/construction-field-pro/assets/img/bobcat.jpg	(from http://demo.acmethemes.com/construction-field-pro/)
00:11:26	2809/2809	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:11:26%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Fcaring-for-construction%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed0ed3	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/caring-for-construction/)
00:11:27	2619/2619	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:11:26%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Fyoung-engineers%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embedba9d.json	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/young-engineers/)
00:11:27	843/843	---MC-	200	added ('OK')	application/rss+xml	etag:%22c8307ac703177b9f990a35928d225898%22	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/young-engineers/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/young-engineers/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/young-engineers/)
00:11:27	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:11:27%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=186	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index146c.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/young-engineers/)
00:11:28	2740/2740	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:11:27%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Fyoung-engineers%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed89d0	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/young-engineers/)
00:11:28	2669/2669	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:11:28%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Fprepare-for-room-painting%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embedf121.json	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/prepare-for-room-painting/)
00:11:28	873/873	---MC-	200	added ('OK')	application/rss+xml	etag:%22c8307ac703177b9f990a35928d225898%22	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/prepare-for-room-painting/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/prepare-for-room-painting/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/prepare-for-room-painting/)
00:11:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:11:28%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=181	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/index7c2c.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/prepare-for-room-painting/)
00:11:29	2790/2790	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:11:28%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Fprepare-for-room-painting%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed8a8a	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/prepare-for-room-painting/)
00:11:30	2653/2653	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:11:29%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Ftop-building-in-dubai%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed8345.json	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/top-building-in-dubai/)
00:11:30	861/861	---MC-	200	added ('OK')	application/rss+xml	etag:%22c8307ac703177b9f990a35928d225898%22	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/top-building-in-dubai/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/top-building-in-dubai/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/top-building-in-dubai/)
00:11:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:11:30%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=179	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/indexccf8.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/top-building-in-dubai/)
00:11:30	2774/2774	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:11:30%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Ftop-building-in-dubai%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embedd44f	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/top-building-in-dubai/)
00:11:31	2608/2608	---MC-	200	added ('OK')	application/json	date:Thu,%2010%20Jan%202019%2017:11:30%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Flong-bridge%2F	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embedc5c2.json	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/long-bridge/)
00:11:31	831/831	---MC-	200	added ('OK')	application/rss+xml	etag:%22c8307ac703177b9f990a35928d225898%22	http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/long-bridge/feed/	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/blog/2018/04/24/long-bridge/feed/index.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/long-bridge/)
00:11:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2010%20Jan%202019%2017:11:31%20GMT	http://demo.acmethemes.com/construction-field-pro/?p=175	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/indexa09e.html	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/long-bridge/)
00:11:32	2729/2729	---MC-	200	added ('OK')	text/xml	date:Thu,%2010%20Jan%202019%2017:11:31%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fdemo.acmethemes.com%2Fconstruction-field-pro%2Fblog%2F2018%2F04%2F24%2Flong-bridge%2F&format=xml	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-json/oembed/1.0/embedf67a	(from http://demo.acmethemes.com/construction-field-pro/blog/2018/04/24/long-bridge/)
00:11:33	46360/46360	---M--	200	added ('OK')	text/css	etag:%22b518-5571f2a401a00%22	http://demo.acmethemes.com/construction-field-pro/wp-includes/css/dashicons.min.css?ver=5.0.2	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-includes/css/dashicons.mince52.css	(from http://demo.acmethemes.com/construction-field-pro/wp-login.php)
00:11:34	6077/6077	---M--	200	added ('OK')	text/css	etag:%2217bd-57d25d75dcd5c%22	http://demo.acmethemes.com/construction-field-pro/wp-includes/css/buttons.min.css?ver=5.0.2	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-includes/css/buttons.mince52.css	(from http://demo.acmethemes.com/construction-field-pro/wp-login.php)
00:11:34	21860/21860	---M--	200	added ('OK')	text/css	etag:%225564-57d25d75c6dcc%22	http://demo.acmethemes.com/construction-field-pro/wp-admin/css/forms.min.css?ver=5.0.2	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-admin/css/forms.mince52.css	(from http://demo.acmethemes.com/construction-field-pro/wp-login.php)
00:11:35	2477/2477	---M--	200	added ('OK')	text/css	etag:%229ad-57d25d75c6dcc%22	http://demo.acmethemes.com/construction-field-pro/wp-admin/css/l10n.min.css?ver=5.0.2	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-admin/css/l10n.mince52.css	(from http://demo.acmethemes.com/construction-field-pro/wp-login.php)
00:11:35	27783/27783	---M--	200	added ('OK')	text/css	etag:%226c87-57d25d75c6dcc%22	http://demo.acmethemes.com/construction-field-pro/wp-admin/css/login.min.css?ver=5.0.2	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-admin/css/login.mince52.css	(from http://demo.acmethemes.com/construction-field-pro/wp-login.php)
00:11:36	2789/2789	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Jan%202019%2017:11:35%20GMT	http://demo.acmethemes.com/construction-field-pro/wp-login.php?action=lostpassword	D:/construction-field-pro/demo.acmethemes.com/construction-field-pro/wp-loginc2b6.html	(from http://demo.acmethemes.com/construction-field-pro/wp-login.php)
